0.71 0.60002 0.0613939
0.72 0.60002 0.00632699
0.73 0.60002 1.92779e-06
0.74 0.60002 1.25739e-16
0.75 0.60002 2.34387e-27
0.76 0.60002 4.6812e-38
0.77 0.60002 9.65867e-49
0.78 0.60002 1.99899e-59
0.79 0.60002 4.07371e-70
0.8 0.60002 8.09383e-81
0.81 0.60002 1.56073e-91
0.82 0.60002 2.9163e-102
0.83 0.60002 5.28043e-113
0.84 0.60002 9.27241e-124
0.85 0.60002 1.58101e-134
0.86 0.60002 2.62138e-145
0.87 0.60002 4.23327e-156
0.88 0.60002 6.67041e-167
0.89 0.60002 1.02765e-177
0.9 0.60002 1.55166e-188
0.91 0.60002 2.30311e-199
0.92 0.60002 3.37333e-210
0.93 0.60002 4.89989e-221
0.94 0.60002 7.10309e-232
0.95 0.60002 1.03558e-242
0.96 0.60002 1.53142e-253
0.97 0.60002 2.31566e-264
0.98 0.60002 3.601e-275
0.99 0.60002 5.76922e-286
1 0.60002 5.76922e-286
0 0.70002 0.401094
0.01 0.70002 0.401094
0.02 0.70002 0.40102
0.03 0.70002 0.400872
0.04 0.70002 0.40065
0.05 0.70002 0.400353
0.06 0.70002 0.399983
0.07 0.70002 0.399537
0.08 0.70002 0.399017
0.09 0.70002 0.398422
0.1 0.70002 0.397751
0.11 0.70002 0.397005
0.12 0.70002 0.396182
0.13 0.70002 0.395282
0.14 0.70002 0.394306
0.15 0.70002 0.393251
0.16 0.70002 0.392118
0.17 0.70002 0.390905
0.18 0.70002 0.389613
0.19 0.70002 0.38824
0.2 0.70002 0.386786
0.21 0.70002 0.385249
0.22 0.70002 0.383628
0.23 0.70002 0.381923
0.24 0.70002 0.380133
0.25 0.70002 0.378255
0.26 0.70002 0.37629
0.27 0.70002 0.374235
0.28 0.70002 0.372089
0.29 0.70002 0.36985
0.3 0.70002 0.367517
0.31 0.70002 0.365088
0.32 0.70002 0.36256
0.33 0.70002 0.359933
0.34 0.70002 0.357204
0.35 0.70002 0.354369
0.36 0.70002 0.351428
0.37 0.70002 0.348377
0.38 0.70002 0.345213
0.39 0.70002 0.341933
0.4 0.70002 0.338533
0.41 0.70002 0.335011
0.42 0.70002 0.331362
0.43 0.70002 0.327582
0.44 0.70002 0.323666
0.45 0.70002 0.319609
0.46 0.70002 0.315407
0.47 0.70002 0.311052
0.48 0.70002 0.306539
0.49 0.70002 0.30186
0.5 0.70002 0.297008
0.51 0.70002 0.291974
0.52 0.70002 0.286749
0.53 0.70002 0.281321
0.54 0.70002 0.275679
0.55 0.70002 0.269809
0.56 0.70002 0.263696
0.57 0.70002 0.257323
0.58 0.70002 0.250669
0.59 0.70002 0.243713
0.6 0.70002 0.236427
0.61 0.70002 0.228779
0.62 0.70002 0.220733
0.63 0.70002 0.212242
0.64 0.70002 0.203251
0.65 0.70002 0.193688
0.66 0.70002 0.183466
0.67 0.70002 0.172463
0.68 0.70002 0.160517
0.69 0.70002 0.147393
0.7 0.70002 0.132737
0.71 0.70002 0.115971
0.72 0.70002 0.0960607
0.73 0.70002 0.0708417
0.74 0.70002 0.0163356
0.75 0.70002 5.08397e-05
0.76 0.70002 5.46442e-13
0.77 0.70002 8.2426e-24
0.78 0.70002 1.22925e-34
0.79 0.70002 1.83571e-45
0.8 0.70002 2.79392e-56
0.81 0.70002 4.43105e-67
0.82 0.70002 7.48541e-78
0.83 0.70002 1.36343e-88
0.84 0.70002 2.66431e-99
0.85 0.70002 5.47786e-110
0.86 0.70002 1.15693e-120
